state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
California,06,45988,1/2/98,Stockwatering,livestock,SURFACE WATER,1111,0
California,06,23641,5/9/97,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,5213,12/22/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,19548,11/7/07,Stockwatering,livestock,SURFACE WATER,9602,0.000665309
California,06,399,11/30/55,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,33354,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.00289332
California,06,27418,12/29/77,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,3119,2/23/61,Stockwatering,livestock,SURFACE WATER,9602,0.002320845
California,06,29131,1/30/81,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,7202,6/1/61,Stockwatering,livestock,SURFACE WATER,7554,0.000812296
California,06,27531,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.003342017
California,06,45986,1/2/98,Stockwatering,livestock,SURFACE WATER,1111,0
California,06,36440,1/4/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,7064,8/23/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,43779,3/13/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,10495,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.002676708
California,06,37503,3/1/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,19277,9/27/77,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,58493,9/25/12,Stockwatering,livestock,SURFACE WATER,1115,0.003481268
California,06,17596,10/31/55,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,32020,11/30/55,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,41604,7/5/68,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,5751,3/29/06,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,29462,2/4/82,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,59979,9/30/16,Stockwatering,livestock,SURFACE WATER,1115,0.003481268
California,06,15976,4/19/11,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,24549,12/29/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,56081,7/2/10,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,24253,10/15/80,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,3648,12/21/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,11139,12/23/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,35799,7/3/67,Stockwatering,livestock,SURFACE WATER,6539,0.003868075
California,06,59978,9/30/16,Stockwatering,livestock,SURFACE WATER,1115,0.003481268
California,06,19077,1/3/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,23437,7/8/57,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,26526,1/3/78,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,59105,8/9/10,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,32647,6/7/94,Stockwatering,livestock,SURFACE WATER,5512,0
California,06,58353,7/10/13,Stockwatering,livestock,SURFACE WATER,3310,0.11
California,06,39934,7/8/98,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,29870,8/23/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,12487,11/16/16,Stockwatering,livestock,SURFACE WATER,1114,0
California,06,9299,8/23/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,15020,4/30/69,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,50672,9/2/09,Stockwatering,livestock,SURFACE WATER,3310,0.04969296
California,06,29727,3/1/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,9385,12/29/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,39126,5/27/97,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,23583,8/18/81,Stockwatering,livestock,SURFACE WATER,6539,0.001606025
California,06,13527,1/3/78,Stockwatering,livestock,SURFACE WATER,6532,0
California,06,22708,7/9/98,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,59943,9/30/16,Stockwatering,livestock,SURFACE WATER,1115,0.003249183
California,06,25957,10/5/61,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,32940,12/15/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,16450,12/16/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,5396,1/5/98,Stockwatering,livestock,SURFACE WATER,1111,0
California,06,13346,12/27/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,12737,3/1/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,33657,11/19/97,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,9768,12/10/92,Stockwatering,livestock,SURFACE WATER,2206,0
California,06,31326,9/10/84,Stockwatering,livestock,SURFACE WATER,3310,0.67
California,06,32321,1/9/78,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,38503,10/10/79,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,3467,3/13/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,9936,8/18/81,Stockwatering,livestock,SURFACE WATER,6539,3.713352e-05
California,06,27024,9/27/77,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,3657,12/19/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,4249,9/27/77,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,19950,1/17/78,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,11138,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,38005,5/24/68,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,3094,3/1/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,30206,12/15/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,7596,12/29/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,59696,11/27/13,Stockwatering,livestock,SURFACE WATER,2206,0.002011399
California,06,11295,1/5/98,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,5282,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,2975,7/24/59,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,28408,1/2/98,Stockwatering,livestock,SURFACE WATER,1111,0
California,06,44400,9/10/76,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,43818,5/31/67,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,7599,12/30/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,41833,11/8/93,Stockwatering,livestock,SURFACE WATER,5511,0
California,06,6493,5/24/57,Stockwatering,livestock,SURFACE WATER,6539,0.006962535
California,06,5294,7/8/98,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,35640,1/26/98,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,30200,11/18/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,58492,9/25/12,Stockwatering,livestock,SURFACE WATER,1115,0.002088761
California,06,35348,1500/01/01,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,24916,9/27/77,Stockwatering,livestock,SURFACE WATER,1115,0
California,06,35532,11/14/75,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,36538,8/8/77,Stockwatering,livestock,SURFACE WATER,3305,0
California,06,4958,10/31/02,Stockwatering,livestock,SURFACE WATER,7554,8.8
California,06,44620,12/15/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,39227,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.002003663
California,06,39818,12/31/97,Stockwatering,livestock,SURFACE WATER,3310,0
California,06,43059,12/11/84,Stockwatering,livestock,SURFACE WATER,7554,0.033
California,06,2509,4/23/08,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,58344,7/6/10,Stockwatering,livestock,SURFACE WATER,3310,0.11
California,06,38748,9/27/77,Stockwatering,livestock,SURFACE WATER,2206,0
California,06,18939,12/21/77,Stockwatering,livestock,SURFACE WATER,6539,0
California,06,657,5/8/51,Stockwatering,livestock,SURFACE WATER,6532,0
